NCESSCH,TEACHERS
50942000689,17.79
50942001515,13.93
50948000595,15.22
50948000620,0.0
50948000692,26.87
50948000693,39.04
50951000694,23.23
50951000696,22.86
50954000437,25.59
50954000697,29.35
50954000698,33.88
50957000699,21.36
50957000700,21.21
50960000701,26.58
50960000702,27.15
50963000703,55.84
50963000705,53.33
50972000710,30.23
50972000711,33.17
50975000712,31.19
50975000713,39.82
50975000714,28.59
50975000715,25.7
50978000716,23.2
50978000717,23.81
50984000570,0.0
50984000721,57.86
50984000722,36.33
50984000724,36.5
50984001395,29.03
50999000732,20.33
50999000733,22.16
51008000738,19.27
51008000739,18.93
51017000745,21.09
51017000746,24.33
51020000747,38.55
51020000749,28.62
51020000964,10.65
51020000965,11.97
51020001086,12.03
51020001087,9.96
51020001491,31.79
51026000372,18.06
51026000750,24.66
51026000751,15.92
51029000752,16.72
51029000753,12.73
51029001454,11.34
51032000226,8.97
51032000754,26.82
51032000755,29.19
51038000756,30.91
51038000757,35.29
51038000758,32.82
51038001193,45.83
51041000759,18.25
51041000760,15.31
51041001493,10.26
51044000060,33.45
51044000761,29.57
51044000762,64.52
51044000764,31.1
51044000875,36.77
51044000889,30.68
51044001514,23.92
51056000773,21.76
51056000774,31.4
51068000729,39.47
51068000779,29.68
51068000783,28.76
51068000784,27.51
51068000785,30.18
51068000786,32.8
51068000787,27.97
51068000788,117.87
51068000792,32.5
51068000800,13.99
51068000804,29.51
51068001566,170.74
51092000820,20.04
51092000821,20.22
51095000825,29.72
51095001237,14.43
51095001524,29.82
51095001555,29.0
51098000827,16.94
51098000828,20.41
51101000829,51.91
51101000830,27.8
51101000831,22.67
51101001090,20.53
51101001165,11.86
51107000834,30.64
51107000835,37.76
51113000836,28.61
51113000837,33.58
51113001412,28.95
51122000840,33.76
51122000841,30.89
51134000849,33.57
51134000850,38.23
51137000851,36.16
51137000852,35.63
51161000883,31.04
51161000884,32.98
51161000885,35.23
51161001438,31.4
51170000401,30.15
51170000890,41.19
51170000891,30.38
51170001180,27.5
51173000892,19.76
51173000893,23.58
51176000894,41.58
51176000895,43.59
51176001426,42.59
51182000898,39.18
51182000899,42.07
51185000058,41.93
51185000122,42.7
51185000901,14.95
51185000903,26.18
51185000906,22.77
51185000910,19.6
51185000914,40.12
51185000916,20.31
51185000922,21.19
51185000923,42.36
51185000927,22.67
51185000928,18.96
51185000933,21.04
51185000939,20.66
51185000940,29.23
51185000941,96.27
51185000942,73.88
51185000945,59.81
51185001106,47.86
51185001239,33.82
51185001257,33.9
51185001258,34.85
51185001391,36.42
51185001484,33.52
51185001559,75.64
51188000946,28.43
51188000947,29.58
51197000101,38.74
51197000117,38.37
51197000304,63.66
51197000328,61.04
51197000349,27.62
51197000505,36.17
51197000881,42.46
51197000952,32.33
51197000953,49.47
51197000954,9.18
51197000955,26.93
51197000956,34.49
51197000957,59.43
51197000958,116.8
51197000960,30.89
51197001088,35.15
51197001221,32.18
51197001370,32.44
51197001414,31.93
51197001483,115.26
51197001586,33.29
51197001588,35.84
51200000961,27.51
51200000962,35.12
51206000175,23.96
51206000966,35.49
51206000967,17.85
51206000968,59.11
51206000969,17.1
51206000970,39.8
51206000971,94.21
51206000972,59.44
51206000973,37.96
51206001376,32.84
51209000974,29.74
51209000975,28.58
51218000980,15.19
51218000981,18.58
51221000984,36.77
51221000985,76.21
51221000986,42.65
51221000988,31.33
51221001444,30.55
51221001533,57.44
51242001000,17.99
51242001001,20.4
51245001002,33.12
51245001003,81.34
51245001004,53.64
51245001005,38.57
51245001235,41.89
51245001584,39.05
51248001006,22.2
51248001007,24.86
51248001465,11.72
51251000775,14.01
51251001008,25.58
51251001009,40.54
51251001607,20.41
51252000041,29.57
51252000567,0.0
51252001166,20.04
51252001242,62.55
51252001243,27.86
51252001245,23.05
51254000100,31.03
51254001011,40.9
51254001012,25.11
51254001542,28.86
51257001013,18.43
51257001014,25.09
51263001017,17.46
51263001018,25.94
51266000059,34.79
51266000233,57.63
51266000237,61.11
51266000669,30.32
51266000869,31.92
51266001020,60.74
51266001021,35.75
51266001022,34.74
51266001023,30.68
51266001024,54.65
51266001025,181.73
51266001027,29.53
51266001029,35.2
51266001053,39.45
51266001077,54.56
51266001114,67.5
51266001118,153.01
51266001127,46.66
51266001161,35.94
51266001259,35.24
51266001260,37.42
51266001396,31.92
51266001452,46.54
51266001453,37.09
51266001532,35.25
51266001562,63.21
51266001565,63.72
51266001622,46.26
51266001633,61.52
51293001048,16.7
51293001049,19.8
51296001052,45.29
51296001055,41.28
51296001057,20.23
51296001249,22.85
51308000015,39.45
51308000963,54.16
51308001066,54.5
51308001067,41.15
51308001368,41.87
51308001546,36.5
51311000593,0.0
51311001068,90.68
51311001070,25.03
51311001071,42.73
51311001072,18.54
51311001073,46.11
51311001074,21.05
51311001075,24.39
51311001264,35.11
51311001582,16.59
51323001060,15.39
51323001082,32.87
51323001083,26.18
51335000678,24.68
51335001093,23.01
51335001224,22.58
51338001094,44.59
51338001095,45.76
51338001580,48.37
51338001587,51.52
51341000061,24.55
51341000393,44.63
51341001096,24.36
51341001097,43.01
51341001099,31.06
51341001102,46.94
51341001103,94.01
51341001369,25.21
51341001371,26.3
51341001631,36.31
51353000082,20.7
51353000137,36.0
51353001109,32.37
51353001110,54.5
51353001430,27.32
51353001617,40.8
51356001111,20.89
51356001112,21.54
51368001120,48.8
51368001121,38.37
51368001122,41.67
51393001136,40.37
51393001137,24.0
51393001138,27.69
51393001140,50.3
51393001212,53.22
51401001143,22.94
51401001144,29.44
51401001145,28.97
51402001266,27.38
51402001267,27.3
51404001146,18.1
51404001147,24.78
51414001152,20.18
51414001153,27.27
51414001155,25.2
51414001156,63.19
51414001247,42.46
51414001262,21.42
51437001169,22.87
51437001170,25.28
51440001171,18.86
51440001172,25.66
51443001173,43.16
51443001174,44.43
51443001175,46.6
51443001176,66.03
51449001177,26.22
51449001178,27.23
60000103278,18.0
60000107534,19.0
60000109444,14.0
60000113121,47.86
60000113764,144.37
60000113785,11.0
60000113793,6.95
60000113828,7.0
60000113829,
60000113838,2.0
60000113853,0.5
60000113859,109.13
60000113867,0.5
60000113903,18.0
60000113904,107.15
60000114042,6.0
60000114045,14.12
60000114062,6.0
60000210346,13.0
60000310347,69.46
60000608773,16.0
60000608774,41.51
60000608775,16.4
60000608776,18.0
60000612911,16.0
60000710348,63.27
60000901478,
60000908779,6.43
60000908780,8.43
60000914038,1.5
60001109065,5.75
60001109066,1.46
60001109068,4.0
60001112763,5.99
60001206852,1.0
60001209206,5.0
60001213453,
60001300805,21.0
60001302405,88.33
60001303571,21.0
60001306176,5.55
60001308256,20.0
60001308257,44.53
60001308553,43.76
60001308762,14.77
60001308763,17.41
60001308764,22.68
60001309069,20.0
60001309070,21.0
60001310270,19.0
60001310575,23.0
60001311009,14.64
60001311010,79.41
60001312012,7.43
60001312302,17.45
60001312390,37.13
60001312558,31.79
60001313722,12.2
60001403904,26.0
60001405093,82.5
60001407287,9.2
60001407295,35.0
60001408296,2.0
60001409072,91.95
60001409073,17.3
60001409074,30.0
60001409075,29.0
60001409076,26.0
60001409077,44.01
60001409078,25.0
60001409079,25.0
60001409080,32.0
60001409081,36.0
60001409082,32.0
60001409476,17.0
60001409477,31.0
60001409676,44.67
60001411118,13.0
60001411119,31.0
60001411746,17.0
60001411899,11.95
60001412100,11.65
60001412103,43.01
60001412171,40.0
60001412333,21.0
60001412375,39.6
60001412415,32.0
60001412417,95.85
60001503907,1.0
60001506466,
60001509083,16.0
60001509084,5.93
60001510305,13.93
60001511860,79.9
60001609085,12.7
60001609086,138.85
60001609087,27.1
60001609088,27.1
60001609089,25.4
60001609090,24.95
60001609091,25.0
60001609092,37.57
60001609093,18.2
60001609094,18.1
60001609095,21.05
60001609096,37.07
60001609097,23.05
60001609678,28.6
60001701149,41.25
60001705167,28.25
60001707296,67.08
60001708297,65.17
60001708588,9.87
60001709098,92.52
60001709100,27.0
60001709101,28.25
60001709102,25.83
60001709103,25.0
60001709272,34.0
60001711122,44.3
60001711747,60.85
60001712663,47.22
60001713290,
60001809106,1.0
60001809107,6.72
60001809108,10.57
60001809109,
60001906929,35.19
60001908443,35.0
60001909273,109.99
60001909274,8.1
60001909275,34.09
60001909276,21.0
60001909278,46.19
60001912078,35.7
60001912927,34.5
60001913169,61.65
60001913862,38.0
60002006951,23.1
60002008444,50.38
60002008445,24.2
60002009279,87.1
60002009280,11.6
60002009282,111.23
60002009283,31.5
60002009284,27.0
60002009285,25.66
60002009286,29.0
60002009287,28.0
60002009288,29.0
60002009289,47.9
60002009290,26.0
60002009682,55.81
60002013494,
60002109291,13.53
60002200374,1.98
60002200395,37.03
60002207970,1.02
60002209292,32.0
60002209293,22.0
60002209294,16.0
60002213773,34.0
60002503570,19.5
60002503573,28.5
60002503575,17.0
60002503576,25.94
60002505922,18.0
60002506328,95.36
60002507535,59.76
60002513480,
60002604544,11.91
60002609485,9.33
60002609486,13.0
60002702451,30.5
60002702452,25.0
60002705011,42.75
60002707605,26.0
60002709488,17.26
60002709489,86.1
60002709490,25.5
60002709491,24.5
60002709492,28.5
60002709493,34.8
60002709496,46.94
60002709497,30.85
60002709498,30.0
60002710280,95.91
60002710281,41.95
60002710352,38.0
60002710587,36.0
60002710588,41.62
60002711036,81.7
60002711037,30.8
60002712001,36.5
60002712094,13.92
60002712433,22.0
60002712772,43.35
60002713213,
60002803647,42.73
60002803648,21.75
60002805012,26.0
60002806276,23.0
60002807222,119.07
60002807223,27.0
60002808270,17.0
60002808271,34.0
60002808272,41.25
60002808564,54.0
60002809499,106.24
60002809500,12.4
60002809501,48.23
60002809502,24.0
60002809503,20.0
60002809505,37.63
60002809506,27.0
60002809684,31.0
60002810282,24.2
60002810353,39.0
60002810589,9.5
60002811038,127.13
60002811039,37.0
60002811040,48.44
60002811041,26.0
60002811042,33.5
60002811043,36.0
60002811170,38.0
60002811187,47.41
60002811838,36.0
60002903649,58.69
60002906282,27.25
60002908565,39.4
60002909507,29.5
60002909508,31.0
60002909509,30.5
60002909510,20.5
60002909511,23.2
60002909685,97.86
60002909686,52.34
60002910354,37.0
60002910590,31.09
60002911044,31.5
60002911239,41.5
60002911241,13.35
60002911249,133.57
60002911921,35.0
60002912243,49.61
60002912289,85.3
60003109475,5.91
60003112240,4.28
60003202227,4.8
60003204949,41.17
60003204950,28.0
60003204951,18.9
60003204952,18.0
60003204955,42.73
60003204956,25.0
60003204957,26.0
60003204958,19.0
60003204960,20.0
60003204961,30.0
60003206330,111.65
60003212165,1.3
60003301255,21.23
60003301256,22.73
60003301258,30.25
60003304680,21.0
60003307695,5.0
60003312656,1.0
60003313609,
60003401797,21.0
60003405470,80.26
60003406982,40.8
60003406983,49.6
60003408407,19.0
60003408652,7.5
60003409465,18.1
60003411882,4.0
60003412585,5.2
60003501547,18.41
60003501548,17.5
60003501549,16.33
60003507903,32.63
60003508425,1.0
60003511532,21.5
60003601095,22.0
60003601108,20.0
60003601114,26.0
60003603755,53.13
60003606335,9.33
60003607250,82.6
60003608582,39.5
60003608583,32.0
60003610359,31.0
60003611084,77.0
60003611085,31.5
60003611087,46.0
60003611734,43.0
60003611735,31.5
60003612351,29.33
60003612523,23.0
60003613189,38.0
60003613761,25.0
60003614043,12.0
60003701550,15.0
60003701551,11.1
60003801994,3.0
60003803640,3.0
60003807500,39.36
60003809400,1.0
60003901212,17.0
60003901213,26.0
60003907540,38.1
60003907541,15.0
60003908524,2.75
60003910965,30.9
60003911971,1.25
60004005118,27.51
60004005119,22.0
60004005120,29.5
60004007830,0.75
60004205341,8.45
60004206527,
60004206844,4.84
60004210387,3.0
60004212735,3.0
60004213918,102.85
60004306172,24.0
60004306173,26.73
60004306174,23.0
60004308369,36.81
60004402139,20.0
60004402140,33.37
60004402141,19.71
60004406727,1.0
60004412872,12.0
60004507089,2.0
60004507090,32.85
60004507091,26.5
60004507092,22.0
60004507093,20.01
60004508484,1.0
60004607183,33.54
60004607184,33.8
60004607185,39.0
60004611204,1.22
60004707371,86.36
60004707379,1.0
60004707380,86.86
60004707383,21.0
60004707384,42.0
60004707387,20.7
60004707390,32.8
60004707393,36.0
60004707396,23.0
60004707397,28.0
60004707398,23.83
60004707399,47.21
60004707400,20.2
60004707401,22.9
60004708341,2.0
60004710393,13.1
60004710394,36.65
60004711425,23.5
60004711426,22.2
60004711784,43.0
60004712105,10.0
60004712372,60.16
60004807404,88.0
60004807405,7.71
60004807406,21.8
60004807407,16.0
60004807408,18.0
60004807409,27.8
60004807410,21.0
60004807411,17.0
60004807412,31.3
60004810395,1.6
60004810396,16.29
60004812391,5.31
60004907413,1.0
60004907414,15.86
60004907415,13.0
60004907416,10.81
60004908623,
60005102012,14.0
60005102013,21.66
60005102014,24.0
60005102015,1.9
60005102016,28.69
60005107951,
60005201475,17.0
60005201476,29.64
60005201477,50.68
60005201479,14.0
60005201481,15.0
60005201484,20.0
60005201487,3.73
60005213158,14.24
60006002208,18.34
60006002209,26.4
60006002212,34.38
60006004164,1.0
60006011342,10.8
60006012334,1.0
60006104232,36.38
60006105114,25.0
60006105115,23.0
60006111814,3.25
60006111925,23.0
60006112206,19.0
60006204231,71.95
60006204233,23.0
60006204234,35.0
60006204235,27.0
60006204236,34.01
60006206752,2.9
60006206757,1.2
60006210697,3.9
60006211500,28.0
60006306868,12.6
60006308657,28.6
60006310698,93.57
60006312193,1.8
60006312220,24.0
60006312224,14.0
60006404869,25.05
60006404870,15.5
60006404871,27.0
60006404872,26.0
60006404873,34.51
60006404874,15.0
60006404875,25.0
60006404876,19.0
60006404877,26.2
60006404878,9.0
60006404879,76.66
60006404880,78.92
60006407467,20.0
60006407905,1.5
60006408426,55.76
60006409424,21.0
60006410704,7.11
60006411533,30.0
60006411535,15.2
60006411825,25.3
60006412042,2.01
60006412356,21.73
60006501237,14.5
60006501238,25.71
60006501239,23.0
60006501240,44.11
60006501241,24.0
60006501242,79.69
60006501243,6.0
60006509359,27.0
60006511370,5.89
60006511536,22.0
60006700730,43.0
60006700731,27.4
60006700732,1.0
60006807312,23.0
60006808144,1.32
60006810542,29.99
60006810543,13.82
60006811680,1.33
60006811681,2.0
60006811682,17.0
60006811949,0.47
60006812658,1.0
60006814039,1.0
60006908607,49.57
60006908608,4.3
60006908610,11.3
60006908612,37.1
60006908613,22.9
60006908614,24.35
60006910646,2.0
60006911158,25.35
60007108706,21.0
60007310811,
60007410812,
60007510813,
60007610814,
60007710817,
60007810820,
60007910822,
60008010978,
60008110966,
60008211008,
60008311011,
60008410731,
60008510732,
60008610733,
60008910738,
60009010744,
60009210761,
60009310765,
60009411035,
60009511083,
60009610770,
60009710787,
60009810788,
60009910791,
60010010802,
60010110803,
60010310916,
60010410917,
60010510918,
60010610919,
60010710920,
60010810921,
60010910922,
60011010923,
60011110924,
60011210925,
60011310926,
60011410927,
60011607169,1.0
60011607170,5.64
60011609296,12.0
60011609482,9.0
60011610544,3.0
60011612212,11.17
60011613035,9.94
60011710955,
60011810959,
60011910964,
60012010972,
60012110996,
60012210997,
60012310998,
60012410999,
60012511468,
60012611469,
60012711472,
60012911485,
60013011115,
60013111116,
60013211117,
60013311439,
60013311440,
60013411208,38.0
60013511457,
60013611207,41.25
60013711459,
60013811406,
60013911410,
60014011424,
60014211433,
60014311465,
60014411499,
60014511522,
60014611524,
60014811540,
60014911544,
60015310928,8.0
60015310929,101.4
60015310930,85.2
60015310931,79.02
60015310932,4.12
60015310934,35.15
60015310935,20.5
60015310936,27.78
60015310937,26.09
60015310938,23.09
60015310939,27.35
60015310940,40.5
60015310941,36.87
60015310942,28.75
60015310943,33.58
60015310944,30.98
60015310945,29.0
60015310946,35.25
60015510968,
60015811503,95.3
60015811504,10.34
60015811505,102.0
60015811506,52.9
60015811508,34.0
60015811509,32.0
60015811510,32.0
60015811511,37.0
60015811512,25.0
60015811513,27.0
60015811515,35.0
60015811516,35.92
60015811816,37.0
60015812175,36.0
60015812929,6.2
60015813826,6.0
60015901473,8.05
60015901474,12.8
60015901615,6.05
60015904089,1.17
60015908834,8.17
60015910426,1.0
60015910677,
60016000936,22.5
60016007023,31.24
60016007168,1.0
60016007902,1.15
60016009210,2.43
60016009660,
60016010251,13.0
60016010252,20.5
60016010254,3.0
60016010541,5.61
60016012074,2.0
60016012129,1.17
60132212064,22.0
60132212083,30.0
60132212388,15.0
60132212642,13.0
60132212726,18.0
60132213517,17.0
60132312119,26.5
60133101109,
60133106604,0.65
60133106605,15.75
60133106872,20.2
60133108417,
60133201201,21.0
60133201202,18.0
60133201984,32.55
60133201985,54.06
60133201987,83.6
60133201988,37.03
60133201991,76.4
60133201992,21.0
60133201993,26.5
60133203711,21.5
60133204148,40.0
60133204149,19.0
60133204151,19.5
60133204152,23.0
60133204153,18.5
60133204154,26.0
60133204155,20.0
60133204156,18.0
60133204157,18.0
60133205023,14.0
60133205094,18.0
60133205095,17.0
60133205096,20.1
60133205097,18.0
60133205098,14.8
60133205100,18.83
60133205102,24.5
60133205103,27.0
60133205104,21.8
60133205105,25.0
60133205107,15.0
60133205108,21.5
60133205109,20.0
60133207240,37.15
60133207727,8.8
60133207728,6.0
60133207729,24.05
60133208818,16.0
60133208952,27.0
60133209623,14.0
60133209783,3.0
60133210598,8.2
60133210599,2.0
60133211070,14.05
60133211072,26.0
60133211073,58.02
60133211074,28.4
60133211200,54.0
60133211201,34.5
60133211730,29.5
60133211916,7.0
60133211951,38.1
60133213020,3.0
60133213830,28.9
60133612404,13.0
60133902076,17.67
60133902078,15.99
60133908481,
60133910219,1.67
60134312546,
60140900489,16.25
60140900490,21.5
60140900491,28.39
60140904490,1.56
60140909309,15.5
60140909310,2.4
60140910805,
60140912380,
60140912412,0.6
60140913022,1.0
60141002500,9.5
60141011412,34.0
60141012109,35.0
60141012551,34.0
60141013692,54.74
60141013781,31.5
60141402792,13.35
60141406015,21.0
60141406016,14.0
60141406017,82.88
60141406018,21.0
60141406020,33.2
60141406021,17.0
60141406022,34.4
60141406023,8.0
60141406024,22.7
